id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7466,40d309e2-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C2_5,2.500000,CALL,61.500000,65.300000,10.000000,16.000000,1632755507045,1632755508050,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7440,3ad7d16b-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P100,100.000000,PUT,44.200000,47.100000,25.000000,103.000000,1632755502589,1632755503602,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7467,34e5e8f3-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P55,55.000000,PUT,13.100000,15.100000,95.000000,372.000000,1632755485994,1632755486999,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.970000,500.000000,400.000000,1632755494402,1632755495407
7441,3ad7d166-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C135,135.000000,CALL,6.300000,7.200000,58.000000,90.000000,1632755502590,1632755503633,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7468,3ad7d188-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C140,140.000000,CALL,6.000000,6.700000,23.000000,68.000000,1632755502536,1632755503541,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7459,1d0dc7f5-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C22_5,22.500000,CALL,43.300000,46.600000,105.000000,23.000000,1632755446911,1632755447916,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.130000,68.240000,400.000000,200.000000,1632755454496,1632755455501
7452,40d309df-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C50,50.000000,CALL,26.000000,27.300000,96.000000,11.000000,1632755505542,1632755506547,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7469,e16f7bff-1fa4-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P5,5.000000,PUT,0.050000,0.100000,6.000000,9.000000,1632755351206,1632755352273,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.610000,67.750000,200.000000,400.000000,1632755354567,1632755355571
7461,40d309e4-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C145,145.000000,CALL,5.600000,6.300000,34.000000,75.000000,1632755510553,1632755511562,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7448,2ef44d8d-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P195,195.000000,PUT,131.000000,133.600000,20.000000,80.000000,1632755476473,1632755477478,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.910000,67.970000,500.000000,300.000000,1632755484923,1632755485929
7421,40d309d6-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C35,35.000000,CALL,33.900000,37.000000,701.000000,113.000000,1632755510553,1632755511562,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7442,3ad7d164-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P45,45.000000,PUT,8.600000,9.200000,33.000000,26.000000,1632755502590,1632755503603,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7470,3ad7d181-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C110,110.000000,CALL,9.200000,10.100000,59.000000,20.000000,1632755502536,1632755503541,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7457,34e5e8f5-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C185,185.000000,CALL,2.900000,4.000000,81.000000,31.000000,1632755487997,1632755489002,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.970000,500.000000,400.000000,1632755494402,1632755495407
7449,3ad7d190-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C85,85.000000,CALL,13.900000,14.900000,44.000000,21.000000,1632755502589,1632755503603,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7463,db7c0bb2-1fa4-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P17_5,17.500000,PUT,0.800000,1.750000,18.000000,40.000000,1632755337178,1632755338193,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.600000,67.750000,2300.000000,400.000000,1632755344571,1632755345575
7451,3ad7d17e-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C115,115.000000,CALL,8.500000,9.400000,60.000000,56.000000,1632755502590,1632755503633,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7462,40d309e3-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C80,80.000000,CALL,15.400000,16.100000,2.000000,4.000000,1632755510553,1632755511562,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7446,2ef44d8e-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P60,60.000000,PUT,16.400000,17.000000,3.000000,1.000000,1632755477978,1632755479044,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.910000,67.970000,500.000000,300.000000,1632755484923,1632755485929
7456,3ad7d18c-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C45,45.000000,CALL,28.300000,30.400000,605.000000,32.000000,1632755504541,1632755505546,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7445,40d309e1-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P15,15.000000,PUT,0.350000,1.000000,21.000000,29.000000,1632755506544,1632755507554,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
